stkcd,trdate,clprice
600999 招商證券,2012/02/08,10.132
601006 大秦鐵路,2012/02/08,6.116
601088 中國神華,2012/02/08,25.144
601166 興業銀行,2012/02/08,8.339
601169 北京銀行,2012/02/08,5.316
601186 中國鐵建,2012/02/08,3.958
601288 農業銀行,2012/02/08,2.182
601318 中國平安,2012/02/08,18.477
601328 交通銀行,2012/02/08,4.211
601336 新華保險,2012/02/08,29.879
601390 中國中鐵,2012/02/08,2.487
601398 工商銀行,2012/02/08,3.504
601601 中國太保,2012/02/08,20.122
601628 中國人壽,2012/02/08,18.198
601668 中國建築,2012/02/08,2.731
601669 中國電建,2012/02/08,3.687
601688 華泰證券,2012/02/08,7.833
601766 中國中車,2012/02/08,4.251
601818 光大銀行,2012/02/08,2.575
601857 中國石油,2012/02/08,9.033
601901 方正證券,2012/02/08,4.347
601988 中國銀行,2012/02/08,2.423
601989 中國重工,2012/02/08,5.4
601998 中信銀行,2012/02/08,3.888
600000 浦發銀行,2012/02/07,7.515
600010 包鋼股份,2012/02/07,2.318
600015 華夏銀行,2012/02/07,6.329
600016 民生銀行,2012/02/07,4.615
600018 上港集團,2012/02/07,2.475
600028 中國石化,2012/02/07,4.93
600030 中信證券,2012/02/07,9.645
600036 招商銀行,2012/02/07,10.386
600048 保利地產,2012/02/07,5.146
600050 中國聯通,2012/02/07,4.575
600104 上汽集團,2012/02/07,12.541
600109 國金證券,2012/02/07,4.91
600111 北方稀土,2012/02/07,14.468
600150 中國船舶,2012/02/07,21.005
600518 康美藥業,2012/02/07,5.772
600519 貴州茅台,2012/02/07,140.019
600585 海螺水泥,2012/02/07,15.151
600637 東方明珠,2012/02/07,13.855
600795 國電電力,2012/02/07,2.251
600837 海通證券,2012/02/07,7.781
600887 伊利股份,2012/02/07,6.53
600893 中航動力,2012/02/07,14.482
600999 招商證券,2012/02/07,9.836
601006 大秦鐵路,2012/02/07,5.996
601088 中國神華,2012/02/07,24.471
601166 興業銀行,2012/02/07,8.102
601169 北京銀行,2012/02/07,5.146
601186 中國鐵建,2012/02/07,3.893
601288 農業銀行,2012/02/07,2.158
601318 中國平安,2012/02/07,18.477
601328 交通銀行,2012/02/07,4.112
601336 新華保險,2012/02/07,28.379
601390 中國中鐵,2012/02/07,2.44
601398 工商銀行,2012/02/07,3.44
601601 中國太保,2012/02/07,19.233
601628 中國人壽,2012/02/07,17.498
601668 中國建築,2012/02/07,2.66
601669 中國電建,2012/02/07,3.598
601688 華泰證券,2012/02/07,7.542
601766 中國中車,2012/02/07,4.16
601818 光大銀行,2012/02/07,2.524
601857 中國石油,2012/02/07,8.883
601901 方正證券,2012/02/07,4.18
601988 中國銀行,2012/02/07,2.391
601989 中國重工,2012/02/07,5.215
601998 中信銀行,2012/02/07,3.801
600000 浦發銀行,2012/02/06,7.637
600010 包鋼股份,2012/02/06,2.382
600015 華夏銀行,2012/02/06,6.46
600016 民生銀行,2012/02/06,4.694
600018 上港集團,2012/02/06,2.519
600028 中國石化,2012/02/06,5.014
600030 中信證券,2012/02/06,9.939
600036 招商銀行,2012/02/06,10.492
600048 保利地產,2012/02/06,5.309
600050 中國聯通,2012/02/06,4.603
600104 上汽集團,2012/02/06,12.565
600109 國金證券,2012/02/06,5.067
600111 北方稀土,2012/02/06,14.812
600150 中國船舶,2012/02/06,21.537
600518 康美藥業,2012/02/06,5.935
600519 貴州茅台,2012/02/06,142.038
600585 海螺水泥,2012/02/06,15.655
600637 東方明珠,2012/02/06,13.835
600795 國電電力,2012/02/06,2.293
600837 海通證券,2012/02/06,8.009
600887 伊利股份,2012/02/06,6.549
600893 中航動力,2012/02/06,13.441
600999 招商證券,2012/02/06,10.104
601006 大秦鐵路,2012/02/06,6.116
601088 中國神華,2012/02/06,24.89
601166 興業銀行,2012/02/06,8.189
601169 北京銀行,2012/02/06,5.229
601186 中國鐵建,2012/02/06,3.912
601288 農業銀行,2012/02/06,2.182
601318 中國平安,2012/02/06,18.814
601328 交通銀行,2012/02/06,4.211
601336 新華保險,2012/02/06,29.675
601390 中國中鐵,2012/02/06,2.487
601398 工商銀行,2012/02/06,3.504
601601 中國太保,2012/02/06,19.761
601628 中國人壽,2012/02/06,17.895
601668 中國建築,2012/02/06,2.713
601669 中國電建,2012/02/06,3.695
601688 華泰證券,2012/02/06,7.739
601766 中國中車,2012/02/06,4.224
601818 光大銀行,2012/02/06,2.558
601857 中國石油,2012/02/06,9.006
601901 方正證券,2012/02/06,4.337
601988 中國銀行,2012/02/06,2.415
601989 中國重工,2012/02/06,5.39
601998 中信銀行,2012/02/06,3.871
600000 浦發銀行,2012/02/03,7.677
600010 包鋼股份,2012/02/03,2.387
600015 華夏銀行,2012/02/03,6.575
600016 民生銀行,2012/02/03,4.701
600018 上港集團,2012/02/03,2.519
600028 中國石化,2012/02/03,5.033
600030 中信證券,2012/02/03,9.994
600036 招商銀行,2012/02/03,10.59
600048 保利地產,2012/02/03,5.425
600050 中國聯通,2012/02/03,4.622
600104 上汽集團,2012/02/03,12.689
600109 國金證券,2012/02/03,5.082
600111 北方稀土,2012/02/03,14.812
600150 中國船舶,2012/02/03,21.621
600518 康美藥業,2012/02/03,5.921
600519 貴州茅台,2012/02/03,140.486
600585 海螺水泥,2012/02/03,15.334
600637 東方明珠,2012/02/03,13.198
600795 國電電力,2012/02/03,2.31
600837 海通證券,2012/02/03,8.028
600887 伊利股份,2012/02/03,6.348
600893 中航動力,2012/02/03,13.549
600999 招商證券,2012/02/03,10.234
601006 大秦鐵路,2012/02/03,6.149
601088 中國神華,2012/02/03,24.89
601166 興業銀行,2012/02/03,8.195
601169 北京銀行,2012/02/03,5.265
601186 中國鐵建,2012/02/03,3.903
601288 農業銀行,2012/02/03,2.182
601318 中國平安,2012/02/03,19.066
601328 交通銀行,2012/02/03,4.162
601336 新華保險,2012/02/03,30.249
601390 中國中鐵,2012/02/03,2.496
601398 工商銀行,2012/02/03,3.504
601601 中國太保,2012/02/03,20.223
601628 中國人壽,2012/02/03,18.255
601668 中國建築,2012/02/03,2.74
601669 中國電建,2012/02/03,3.74
601688 華泰證券,2012/02/03,7.823
601766 中國中車,2012/02/03,4.242
601818 光大銀行,2012/02/03,2.558
601857 中國石油,2012/02/03,8.998
601901 方正證券,2012/02/03,4.357
601988 中國銀行,2012/02/03,2.439
601989 中國重工,2012/02/03,5.449
601998 中信銀行,2012/02/03,3.862
600000 浦發銀行,2012/02/02,7.645
600010 包鋼股份,2012/02/02,2.387
600015 華夏銀行,2012/02/02,6.542
600016 民生銀行,2012/02/02,4.658
600018 上港集團,2012/02/02,2.484
600028 中國石化,2012/02/02,5.065
600030 中信證券,2012/02/02,9.902
600036 招商銀行,2012/02/02,10.5
600048 保利地產,2012/02/02,5.364
600050 中國聯通,2012/02/02,4.651
600104 上汽集團,2012/02/02,12.541
600109 國金證券,2012/02/02,5.067
600111 北方稀土,2012/02/02,14.799
600150 中國船舶,2012/02/02,21.256
600518 康美藥業,2012/02/02,5.849
600519 貴州茅台,2012/02/02,140.448
600585 海螺水泥,2012/02/02,15.499
600637 東方明珠,2012/02/02,11.994
600795 國電電力,2012/02/02,2.31
600837 海通證券,2012/02/02,8.084
600887 伊利股份,2012/02/02,6.354
600893 中航動力,2012/02/02,13.077
600999 招商證券,2012/02/02,10.16
601006 大秦鐵路,2012/02/02,6.173
601088 中國神華,2012/02/02,24.789
601166 興業銀行,2012/02/02,8.178
601169 北京銀行,2012/02/02,5.249
601186 中國鐵建,2012/02/02,3.829
601288 農業銀行,2012/02/02,2.166
601318 中國平安,2012/02/02,18.824
601328 交通銀行,2012/02/02,4.087
601336 新華保險,2012/02/02,30.279
601390 中國中鐵,2012/02/02,2.458
601398 工商銀行,2012/02/02,3.48
601601 中國太保,2012/02/02,19.807
601628 中國人壽,2012/02/02,18.037
601668 中國建築,2012/02/02,2.74
601669 中國電建,2012/02/02,3.731
601688 華泰證券,2012/02/02,7.833
601766 中國中車,2012/02/02,4.242
601818 光大銀行,2012/02/02,2.549
601857 中國石油,2012/02/02,8.989
601901 方正證券,2012/02/02,4.357
601988 中國銀行,2012/02/02,2.423
601989 中國重工,2012/02/02,5.439
601998 中信銀行,2012/02/02,3.827
600000 浦發銀行,2012/02/01,7.385
600010 包鋼股份,2012/02/01,2.338
600015 華夏銀行,2012/02/01,6.356
600016 民生銀行,2012/02/01,4.514
600018 上港集團,2012/02/01,2.441
600028 中國石化,2012/02/01,5.02
600030 中信證券,2012/02/01,9.599
600036 招商銀行,2012/02/01,10.174
600048 保利地產,2012/02/01,5.237
600050 中國聯通,2012/02/01,4.594
600104 上汽集團,2012/02/01,12.302
600109 國金證券,2012/02/01,4.949
600111 北方稀土,2012/02/01,14.526
600150 中國船舶,2012/02/01,20.951
600518 康美藥業,2012/02/01,5.762
600519 貴州茅台,2012/02/01,140.237
600585 海螺水泥,2012/02/01,15.169
600637 東方明珠,2012/02/01,11.466
600795 國電電力,2012/02/01,2.31
600837 海通證券,2012/02/01,7.677
600887 伊利股份,2012/02/01,6.257
600893 中航動力,2012/02/01,12.891
600999 招商證券,2012/02/01,9.919
601006 大秦鐵路,2012/02/01,6.124
601088 中國神華,2012/02/01,24.18
601166 興業銀行,2012/02/01,7.837
601169 北京銀行,2012/02/01,5.084
601186 中國鐵建,2012/02/01,3.709
601288 農業銀行,2012/02/01,2.126
601318 中國平安,2012/02/01,17.765
601328 交通銀行,2012/02/01,3.963
601336 新華保險,2012/02/01,29.188
601390 中國中鐵,2012/02/01,2.412
601398 工商銀行,2012/02/01,3.4
601601 中國太保,2012/02/01,19.104
601628 中國人壽,2012/02/01,17.347
601668 中國建築,2012/02/01,2.687
601669 中國電建,2012/02/01,3.678
601688 華泰證券,2012/02/01,7.645
601766 中國中車,2012/02/01,4.151
601818 光大銀行,2012/02/01,2.498
601857 中國石油,2012/02/01,8.962
601901 方正證券,2012/02/01,4.23
601988 中國銀行,2012/02/01,2.375
601989 中國重工,2012/02/01,5.283
601998 中信銀行,2012/02/01,3.74
600000 浦發銀行,2012/01/31,7.498
600010 包鋼股份,2012/01/31,2.407
600015 華夏銀行,2012/01/31,6.52
600016 民生銀行,2012/01/31,4.607
600018 上港集團,2012/01/31,2.458
600028 中國石化,2012/01/31,5.001
600030 中信證券,2012/01/31,9.801
600036 招商銀行,2012/01/31,10.321
600048 保利地產,2012/01/31,5.334
600050 中國聯通,2012/01/31,4.651
600104 上汽集團,2012/01/31,12.434
600109 國金證券,2012/01/31,5.023
600111 北方稀土,2012/01/31,15.12
600150 中國船舶,2012/01/31,21.476
600518 康美藥業,2012/01/31,5.743
600519 貴州茅台,2012/01/31,140.433
600585 海螺水泥,2012/01/31,15.93
600637 東方明珠,2012/01/31,11.486
600795 國電電力,2012/01/31,2.327
600837 海通證券,2012/01/31,7.923
600887 伊利股份,2012/01/31,6.208
600893 中航動力,2012/01/31,13.244
600999 招商證券,2012/01/31,10.141
601006 大秦鐵路,2012/01/31,6.197
601088 中國神華,2012/01/31,24.435
601166 興業銀行,2012/01/31,8.01
601169 北京銀行,2012/01/31,5.151
601186 中國鐵建,2012/01/31,3.746
601288 農業銀行,2012/01/31,2.142
601318 中國平安,2012/01/31,18.207
601328 交通銀行,2012/01/31,4.012
601336 新華保險,2012/01/31,29.733
601390 中國中鐵,2012/01/31,2.44
601398 工商銀行,2012/01/31,3.416
601601 中國太保,2012/01/31,19.437
601628 中國人壽,2012/01/31,17.763
601668 中國建築,2012/01/31,2.713
601669 中國電建,2012/01/31,3.669
601688 華泰證券,2012/01/31,7.805
601766 中國中車,2012/01/31,4.187
601818 光大銀行,2012/01/31,2.541
601857 中國石油,2012/01/31,8.989
601901 方正證券,2012/01/31,4.347
601988 中國銀行,2012/01/31,2.391
601989 中國重工,2012/01/31,5.39
601998 中信銀行,2012/01/31,3.801
600000 浦發銀行,2012/01/30,7.498
600010 包鋼股份,2012/01/30,2.348
600015 華夏銀行,2012/01/30,6.537
600016 民生銀行,2012/01/30,4.579
600018 上港集團,2012/01/30,2.441
600028 中國石化,2012/01/30,4.962
600030 中信證券,2012/01/30,9.792
600036 招商銀行,2012/01/30,10.362
600048 保利地產,2012/01/30,5.298
600050 中國聯通,2012/01/30,4.765
600104 上汽集團,2012/01/30,12.755
600109 國金證券,2012/01/30,5.008
600111 北方稀土,2012/01/30,14.958
600150 中國船舶,2012/01/30,21.081
600518 康美藥業,2012/01/30,5.729
600519 貴州茅台,2012/01/30,138.467
600585 海螺水泥,2012/01/30,15.94
600637 東方明珠,2012/01/30,11.277
600795 國電電力,2012/01/30,2.327
600837 海通證券,2012/01/30,7.923
600887 伊利股份,2012/01/30,6.175
600893 中航動力,2012/01/30,13.254
600999 招商證券,2012/01/30,10.104
601006 大秦鐵路,2012/01/30,6.1
601088 中國神華,2012/01/30,24.28
601166 興業銀行,2012/01/30,7.993
601169 北京銀行,2012/01/30,5.126
601186 中國鐵建,2012/01/30,3.727
601288 農業銀行,2012/01/30,2.126
601318 中國平安,2012/01/30,18.33
601328 交通銀行,2012/01/30,4.012
601336 新華保險,2012/01/30,29.46
601390 中國中鐵,2012/01/30,2.421
601398 工商銀行,2012/01/30,3.392
601601 中國太保,2012/01/30,19.529
601628 中國人壽,2012/01/30,17.876
601668 中國建築,2012/01/30,2.713
601669 中國電建,2012/01/30,3.704
601688 華泰證券,2012/01/30,7.683
601766 中國中車,2012/01/30,4.224
601818 光大銀行,2012/01/30,2.541
601857 中國石油,2012/01/30,8.918
601901 方正證券,2012/01/30,4.269
601988 中國銀行,2012/01/30,2.383
601989 中國重工,2012/01/30,5.293
601998 中信銀行,2012/01/30,3.81
600000 浦發銀行,2012/01/20,7.661
600010 包鋼股份,2012/01/20,2.357
600015 華夏銀行,2012/01/20,6.635
600016 民生銀行,2012/01/20,4.686
600018 上港集團,2012/01/20,2.519
600028 中國石化,2012/01/20,4.988
600030 中信證券,2012/01/20,10.095
600036 招商銀行,2012/01/20,10.606
600048 保利地產,2012/01/20,5.557
600050 中國聯通,2012/01/20,4.918
600104 上汽集團,2012/01/20,12.788
600109 國金證券,2012/01/20,5.116
600111 北方稀土,2012/01/20,14.815
600150 中國船舶,2012/01/20,21.667
600518 康美藥業,2012/01/20,5.743
600519 貴州茅台,2012/01/20,140.101
600585 海螺水泥,2012/01/20,16.316
600637 東方明珠,2012/01/20,11.048
600795 國電電力,2012/01/20,2.352
600837 海通證券,2012/01/20,8.151
600887 伊利股份,2012/01/20,6.239
600893 中航動力,2012/01/20,12.969
600999 招商證券,2012/01/20,10.438
601006 大秦鐵路,2012/01/20,6.245
601088 中國神華,2012/01/20,25.008
601166 興業銀行,2012/01/20,8.12
601169 北京銀行,2012/01/20,5.203
601186 中國鐵建,2012/01/20,3.801
601288 農業銀行,2012/01/20,2.158
601318 中國平安,2012/01/20,18.567
601328 交通銀行,2012/01/20,4.079
601336 新華保險,2012/01/20,31.058
601390 中國中鐵,2012/01/20,2.487
601398 工商銀行,2012/01/20,3.464
601601 中國太保,2012/01/20,20.205
601628 中國人壽,2012/01/20,18.283
601668 中國建築,2012/01/20,2.775
601669 中國電建,2012/01/20,3.811
601688 華泰證券,2012/01/20,7.964
601766 中國中車,2012/01/20,4.315
601818 光大銀行,2012/01/20,2.575
601857 中國石油,2012/01/20,9.033
601901 方正證券,2012/01/20,4.406
601988 中國銀行,2012/01/20,2.415
601989 中國重工,2012/01/20,5.352
601998 中信銀行,2012/01/20,3.871
600000 浦發銀行,2012/01/19,7.482
600010 包鋼股份,2012/01/19,2.362
600015 華夏銀行,2012/01/19,6.444
600016 民生銀行,2012/01/19,4.622
600018 上港集團,2012/01/19,2.501
600028 中國石化,2012/01/19,4.936
600030 中信證券,2012/01/19,9.939
600036 招商銀行,2012/01/19,10.362
600048 保利地產,2012/01/19,5.42
600050 中國聯通,2012/01/19,4.851
600104 上汽集團,2012/01/19,12.738
600109 國金證券,2012/01/19,5.111
600111 北方稀土,2012/01/19,15.127
600150 中國船舶,2012/01/19,20.883
600518 康美藥業,2012/01/19,5.43
600519 貴州茅台,2012/01/19,136.131
600585 海螺水泥,2012/01/19,15.729
600637 東方明珠,2012/01/19,10.998
600795 國電電力,2012/01/19,2.361
600837 海通證券,2012/01/19,7.942
600887 伊利股份,2012/01/19,6.069
600893 中航動力,2012/01/19,12.969
600999 招商證券,2012/01/19,10.401
601006 大秦鐵路,2012/01/19,6.245
601088 中國神華,2012/01/19,24.662
601166 興業銀行,2012/01/19,7.964
601169 北京銀行,2012/01/19,5.09
601186 中國鐵建,2012/01/19,3.755
601288 農業銀行,2012/01/19,2.142
601318 中國平安,2012/01/19,18.287
601328 交通銀行,2012/01/19,4.004
601336 新華保險,2012/01/19,29.421
601390 中國中鐵,2012/01/19,2.458
601398 工商銀行,2012/01/19,3.464
601601 中國太保,2012/01/19,19.631
601628 中國人壽,2012/01/19,17.971
601668 中國建築,2012/01/19,2.731
601669 中國電建,2012/01/19,3.615
601688 華泰證券,2012/01/19,7.945
601766 中國中車,2012/01/19,4.297
601818 光大銀行,2012/01/19,2.524
601857 中國石油,2012/01/19,9.033
601901 方正證券,2012/01/19,4.465
601988 中國銀行,2012/01/19,2.399
601989 中國重工,2012/01/19,5.352
601998 中信銀行,2012/01/19,3.801
600000 浦發銀行,2012/01/18,7.352
600010 包鋼股份,2012/01/18,2.338
600015 華夏銀行,2012/01/18,6.4
600016 民生銀行,2012/01/18,4.493
600018 上港集團,2012/01/18,2.501
600028 中國石化,2012/01/18,4.885
600030 中信證券,2012/01/18,9.599
600036 招商銀行,2012/01/18,10.215
600048 保利地產,2012/01/18,5.141
600050 中國聯通,2012/01/18,4.842
600104 上汽集團,2012/01/18,12.532
600109 國金證券,2012/01/18,4.993
600111 北方稀土,2012/01/18,14.763
600150 中國船舶,2012/01/18,20.578
600518 康美藥業,2012/01/18,5.378
600519 貴州茅台,2012/01/18,133.63
600585 海螺水泥,2012/01/18,15.426
600637 東方明珠,2012/01/18,10.63
600795 國電電力,2012/01/18,2.335
600837 海通證券,2012/01/18,7.648
600887 伊利股份,2012/01/18,5.813
600893 中航動力,2012/01/18,13.087
600999 招商證券,2012/01/18,10.03
601006 大秦鐵路,2012/01/18,6.181
601088 中國神華,2012/01/18,24.462
601166 興業銀行,2012/01/18,7.761
601169 北京銀行,2012/01/18,5.007
601186 中國鐵建,2012/01/18,3.709
601288 農業銀行,2012/01/18,2.134
601318 中國平安,2012/01/18,17.784
601328 交通銀行,2012/01/18,3.946
601336 新華保險,2012/01/18,28.954
601390 中國中鐵,2012/01/18,2.421
601398 工商銀行,2012/01/18,3.424
601601 中國太保,2012/01/18,18.965
601628 中國人壽,2012/01/18,17.451
601668 中國建築,2012/01/18,2.695
601669 中國電建,2012/01/18,3.598
601688 華泰證券,2012/01/18,7.701
601766 中國中車,2012/01/18,4.206
601818 光大銀行,2012/01/18,2.482
601857 中國石油,2012/01/18,8.998
601901 方正證券,2012/01/18,4.337
601988 中國銀行,2012/01/18,2.375
601989 中國重工,2012/01/18,5.313
601998 中信銀行,2012/01/18,3.749
600000 浦發銀行,2012/01/17,7.482
600010 包鋼股份,2012/01/17,2.348
600015 華夏銀行,2012/01/17,6.487
600016 民生銀行,2012/01/17,4.55
600018 上港集團,2012/01/17,2.519
600028 中國石化,2012/01/17,4.988
600030 中信證券,2012/01/17,9.636
600036 招商銀行,2012/01/17,10.427
600048 保利地產,2012/01/17,5.258
600050 中國聯通,2012/01/17,4.918
600104 上汽集團,2012/01/17,12.631
600109 國金證券,2012/01/17,5.057
600111 北方稀土,2012/01/17,14.675
600150 中國船舶,2012/01/17,20.792
600518 康美藥業,2012/01/17,5.628
600519 貴州茅台,2012/01/17,135.935
600585 海螺水泥,2012/01/17,15.068
600637 東方明珠,2012/01/17,11.108
