stkcd	trdate	clprice
601390 中國中鐵	7/29/2010	4.302
601398 工商銀行	7/29/2010	3.261
601601 中國太保	7/29/2010	21.37
601628 中國人壽	7/29/2010	22.16
601668 中國建築	7/29/2010	3.345
601688 華泰證券	7/29/2010	13.947
601766 中國中車	7/29/2010	4.868
601857 中國石油	7/29/2010	9.008
601988 中國銀行	7/29/2010	2.668
601989 中國重工	7/29/2010	4.521
601998 中信銀行	7/29/2010	4.93
600000 浦發銀行	7/28/2010	9.315
600010 包鋼股份	7/28/2010	1.658
600015 華夏銀行	7/28/2010	6.577
600016 民生銀行	7/28/2010	3.907
600018 上港集團	7/28/2010	3.499
600028 中國石化	7/28/2010	5.425
600030 中信證券	7/28/2010	11.247
600036 招商銀行	7/28/2010	11.542
600048 保利地產	7/28/2010	5.001
600050 中國聯通	7/28/2010	5.244
600104 上汽集團	7/28/2010	12.113
600109 國金證券	7/28/2010	7.419
600111 北方稀土	7/28/2010	8.872
600150 中國船舶	7/28/2010	28.018
600518 康美藥業	7/28/2010	5.526
600519 貴州茅台	7/28/2010	96.837
600585 海螺水泥	7/28/2010	11.875
600637 東方明珠	7/28/2010	6.858
600795 國電電力	7/28/2010	2.901
600837 海通證券	7/28/2010	9.31
600887 伊利股份	7/28/2010	4.98
600893 中航動力	7/28/2010	12.633
600999 招商證券	7/28/2010	15.661
601006 大秦鐵路	7/28/2010	6.756
601088 中國神華	7/28/2010	21.127
601166 興業銀行	7/28/2010	8.586
601169 北京銀行	7/28/2010	7.082
601186 中國鐵建	7/28/2010	7.036
601288 農業銀行	7/28/2010	2.208
601318 中國平安	7/28/2010	21.753
601328 交通銀行	7/28/2010	4.818
601390 中國中鐵	7/28/2010	4.302
601398 工商銀行	7/28/2010	3.261
601601 中國太保	7/28/2010	21.388
601628 中國人壽	7/28/2010	22.16
601668 中國建築	7/28/2010	3.302
601688 華泰證券	7/28/2010	13.632
601766 中國中車	7/28/2010	4.922
601857 中國石油	7/28/2010	8.933
601988 中國銀行	7/28/2010	2.66
601989 中國重工	7/28/2010	4.4
601998 中信銀行	7/28/2010	4.938
600000 浦發銀行	7/27/2010	9.031
600010 包鋼股份	7/27/2010	1.614
600015 華夏銀行	7/27/2010	6.405
600016 民生銀行	7/27/2010	3.829
600018 上港集團	7/27/2010	3.431
600028 中國石化	7/27/2010	5.289
600030 中信證券	7/27/2010	10.886
600036 招商銀行	7/27/2010	11.254
600048 保利地產	7/27/2010	4.797
600050 中國聯通	7/27/2010	5.15
600104 上汽集團	7/27/2010	11.787
600109 國金證券	7/27/2010	7.227
600111 北方稀土	7/27/2010	8.695
600150 中國船舶	7/27/2010	27.442
600518 康美藥業	7/27/2010	5.343
600519 貴州茅台	7/27/2010	96.2
600585 海螺水泥	7/27/2010	10.795
600637 東方明珠	7/27/2010	6.709
600795 國電電力	7/27/2010	2.852
600837 海通證券	7/27/2010	9.049
600887 伊利股份	7/27/2010	4.905
600893 中航動力	7/27/2010	12.633
600999 招商證券	7/27/2010	15.346
601006 大秦鐵路	7/27/2010	6.648
601088 中國神華	7/27/2010	20.259
601166 興業銀行	7/27/2010	8.251
601169 北京銀行	7/27/2010	6.865
601186 中國鐵建	7/27/2010	6.927
601288 農業銀行	7/27/2010	2.162
601318 中國平安	7/27/2010	21.753
601328 交通銀行	7/27/2010	4.685
601390 中國中鐵	7/27/2010	4.191
601398 工商銀行	7/27/2010	3.201
601601 中國太保	7/27/2010	21.015
601628 中國人壽	7/27/2010	21.679
601668 中國建築	7/27/2010	3.25
601688 華泰證券	7/27/2010	13.087
601766 中國中車	7/27/2010	4.868
601857 中國石油	7/27/2010	8.782
601988 中國銀行	7/27/2010	2.623
601989 中國重工	7/27/2010	4.352
601998 中信銀行	7/27/2010	4.799
600000 浦發銀行	7/26/2010	9.204
600010 包鋼股份	7/26/2010	1.609
600015 華夏銀行	7/26/2010	6.54
600016 民生銀行	7/26/2010	3.871
600018 上港集團	7/26/2010	3.431
600028 中國石化	7/26/2010	5.313
600030 中信證券	7/26/2010	10.921
600036 招商銀行	7/26/2010	11.374
600048 保利地產	7/26/2010	4.801
600050 中國聯通	7/26/2010	5.197
600104 上汽集團	7/26/2010	11.893
600109 國金證券	7/26/2010	7.045
600111 北方稀土	7/26/2010	8.849
600150 中國船舶	7/26/2010	27.791
600518 康美藥業	7/26/2010	5.367
600519 貴州茅台	7/26/2010	95.495
600585 海螺水泥	7/26/2010	11.002
600637 東方明珠	7/26/2010	6.728
600795 國電電力	7/26/2010	2.901
600837 海通證券	7/26/2010	9.133
600887 伊利股份	7/26/2010	4.802
600893 中航動力	7/26/2010	12.633
600999 招商證券	7/26/2010	15.262
601006 大秦鐵路	7/26/2010	6.725
601088 中國神華	7/26/2010	20.507
601166 興業銀行	7/26/2010	8.371
601169 北京銀行	7/26/2010	7.022
601186 中國鐵建	7/26/2010	6.991
601288 農業銀行	7/26/2010	2.177
601318 中國平安	7/26/2010	21.753
601328 交通銀行	7/26/2010	4.714
601390 中國中鐵	7/26/2010	4.191
601398 工商銀行	7/26/2010	3.239
601601 中國太保	7/26/2010	20.815
601628 中國人壽	7/26/2010	21.661
601668 中國建築	7/26/2010	3.267
601688 華泰證券	7/26/2010	13.226
601766 中國中車	7/26/2010	4.895
601857 中國石油	7/26/2010	8.849
601988 中國銀行	7/26/2010	2.631
601989 中國重工	7/26/2010	4.4
601998 中信銀行	7/26/2010	4.873
600000 浦發銀行	7/23/2010	9.222
600010 包鋼股份	7/23/2010	1.594
600015 華夏銀行	7/23/2010	6.534
600016 民生銀行	7/23/2010	3.871
600018 上港集團	7/23/2010	3.423
600028 中國石化	7/23/2010	5.251
600030 中信證券	7/23/2010	10.991
600036 招商銀行	7/23/2010	11.382
600048 保利地產	7/23/2010	4.763
600050 中國聯通	7/23/2010	5.168
600104 上汽集團	7/23/2010	11.893
600109 國金證券	7/23/2010	7.114
600111 北方稀土	7/23/2010	8.723
600150 中國船舶	7/23/2010	27.456
600518 康美藥業	7/23/2010	5.213
600519 貴州茅台	7/23/2010	95.326
600585 海螺水泥	7/23/2010	11.087
600637 東方明珠	7/23/2010	6.718
600795 國電電力	7/23/2010	2.901
600837 海通證券	7/23/2010	9.161
600887 伊利股份	7/23/2010	4.847
600893 中航動力	7/23/2010	12.633
600999 招商證券	7/23/2010	15.346
601006 大秦鐵路	7/23/2010	6.602
601088 中國神華	7/23/2010	20.587
601166 興業銀行	7/23/2010	8.44
601169 北京銀行	7/23/2010	6.992
601186 中國鐵建	7/23/2010	6.855
601288 農業銀行	7/23/2010	2.185
601318 中國平安	7/23/2010	21.753
601328 交通銀行	7/23/2010	4.714
601390 中國中鐵	7/23/2010	4.108
601398 工商銀行	7/23/2010	3.231
601601 中國太保	7/23/2010	20.77
601628 中國人壽	7/23/2010	21.707
601668 中國建築	7/23/2010	3.267
601688 華泰證券	7/23/2010	13.364
601766 中國中車	7/23/2010	4.841
601857 中國石油	7/23/2010	8.841
601988 中國銀行	7/23/2010	2.638
601989 中國重工	7/23/2010	4.231
601998 中信銀行	7/23/2010	4.856
600000 浦發銀行	7/22/2010	9.148
600010 包鋼股份	7/22/2010	1.584
600015 華夏銀行	7/22/2010	6.486
600016 民生銀行	7/22/2010	3.822
600018 上港集團	7/22/2010	3.448
600028 中國石化	7/22/2010	5.245
600030 中信證券	7/22/2010	10.745
600036 招商銀行	7/22/2010	11.278
600048 保利地產	7/22/2010	4.751
600050 中國聯通	7/22/2010	5.131
600104 上汽集團	7/22/2010	12.073
600109 國金證券	7/22/2010	7.041
600111 北方稀土	7/22/2010	8.827
600150 中國船舶	7/22/2010	27.593
600518 康美藥業	7/22/2010	5.184
600519 貴州茅台	7/22/2010	93.463
600585 海螺水泥	7/22/2010	10.911
600637 東方明珠	7/22/2010	6.699
600795 國電電力	7/22/2010	2.941
600837 海通證券	7/22/2010	8.965
600887 伊利股份	7/22/2010	4.708
600893 中航動力	7/22/2010	12.633
600999 招商證券	7/22/2010	15.164
601006 大秦鐵路	7/22/2010	6.641
601088 中國神華	7/22/2010	20.383
601166 興業銀行	7/22/2010	8.387
601169 北京銀行	7/22/2010	6.891
601186 中國鐵建	7/22/2010	6.855
601288 農業銀行	7/22/2010	2.123
601318 中國平安	7/22/2010	21.753
601328 交通銀行	7/22/2010	4.685
601390 中國中鐵	7/22/2010	4.099
601398 工商銀行	7/22/2010	3.186
601601 中國太保	7/22/2010	20.806
601628 中國人壽	7/22/2010	21.725
601668 中國建築	7/22/2010	3.258
601688 華泰證券	7/22/2010	13.207
601766 中國中車	7/22/2010	4.823
601857 中國石油	7/22/2010	8.79
601988 中國銀行	7/22/2010	2.623
601989 中國重工	7/22/2010	4.261
601998 中信銀行	7/22/2010	4.717
600000 浦發銀行	7/21/2010	9.055
600010 包鋼股份	7/21/2010	1.579
600015 華夏銀行	7/21/2010	6.351
600016 民生銀行	7/21/2010	3.794
600018 上港集團	7/21/2010	3.44
600028 中國石化	7/21/2010	5.214
600030 中信證券	7/21/2010	10.639
600036 招商銀行	7/21/2010	11.135
600048 保利地產	7/21/2010	4.547
600050 中國聯通	7/21/2010	5.14
600104 上汽集團	7/21/2010	12.056
600109 國金證券	7/21/2010	6.849
600111 北方稀土	7/21/2010	8.336
600150 中國船舶	7/21/2010	27.239
600518 康美藥業	7/21/2010	5.184
600519 貴州茅台	7/21/2010	93.409
600585 海螺水泥	7/21/2010	10.874
600637 東方明珠	7/21/2010	6.748
600795 國電電力	7/21/2010	2.966
600837 海通證券	7/21/2010	8.891
600887 伊利股份	7/21/2010	4.566
600893 中航動力	7/21/2010	12.633
600999 招商證券	7/21/2010	15.059
601006 大秦鐵路	7/21/2010	6.579
601088 中國神華	7/21/2010	20.197
601166 興業銀行	7/21/2010	8.197
601169 北京銀行	7/21/2010	6.739
601186 中國鐵建	7/21/2010	6.836
601288 農業銀行	7/21/2010	2.107
601318 中國平安	7/21/2010	21.753
601328 交通銀行	7/21/2010	4.648
601390 中國中鐵	7/21/2010	4.08
601398 工商銀行	7/21/2010	3.156
601601 中國太保	7/21/2010	20.287
601628 中國人壽	7/21/2010	21.327
601668 中國建築	7/21/2010	3.241
601688 華泰證券	7/21/2010	13.059
601766 中國中車	7/21/2010	4.814
601857 中國石油	7/21/2010	8.748
601988 中國銀行	7/21/2010	2.609
601989 中國重工	7/21/2010	4.237
601998 中信銀行	7/21/2010	4.678
600000 浦發銀行	7/20/2010	9.055
600010 包鋼股份	7/20/2010	1.564
600015 華夏銀行	7/20/2010	6.335
600016 民生銀行	7/20/2010	3.815
600018 上港集團	7/20/2010	3.355
600028 中國石化	7/20/2010	5.189
600030 中信證券	7/20/2010	10.622
600036 招商銀行	7/20/2010	11.167
600048 保利地產	7/20/2010	4.589
600050 中國聯通	7/20/2010	5.026
600104 上汽集團	7/20/2010	11.706
600109 國金證券	7/20/2010	6.874
600111 北方稀土	7/20/2010	8.31
600150 中國船舶	7/20/2010	27.362
600518 康美藥業	7/20/2010	5.18
600519 貴州茅台	7/20/2010	92.481
600585 海螺水泥	7/20/2010	10.698
600637 東方明珠	7/20/2010	6.539
600795 國電電力	7/20/2010	2.755
600837 海通證券	7/20/2010	8.9
600887 伊利股份	7/20/2010	4.538
600893 中航動力	7/20/2010	11.84
600999 招商證券	7/20/2010	15.178
601006 大秦鐵路	7/20/2010	6.525
601088 中國神華	7/20/2010	20.224
601166 興業銀行	7/20/2010	8.21
601169 北京銀行	7/20/2010	6.709
601186 中國鐵建	7/20/2010	6.8
601288 農業銀行	7/20/2010	2.107
601318 中國平安	7/20/2010	21.753
601328 交通銀行	7/20/2010	4.655
601390 中國中鐵	7/20/2010	4.043
601398 工商銀行	7/20/2010	3.171
601601 中國太保	7/20/2010	20.224
601628 中國人壽	7/20/2010	21.476
601668 中國建築	7/20/2010	3.224
601688 華泰證券	7/20/2010	13.105
601766 中國中車	7/20/2010	4.832
601857 中國石油	7/20/2010	8.748
601988 中國銀行	7/20/2010	2.601
601989 中國重工	7/20/2010	4.297
601998 中信銀行	7/20/2010	4.654
600000 浦發銀行	7/19/2010	8.981
600010 包鋼股份	7/19/2010	1.54
600015 華夏銀行	7/19/2010	6.259
600016 民生銀行	7/19/2010	3.766
600018 上港集團	7/19/2010	3.288
600028 中國石化	7/19/2010	5.01
600030 中信證券	7/19/2010	10.349
600036 招商銀行	7/19/2010	11.175
600048 保利地產	7/19/2010	4.459
600050 中國聯通	7/19/2010	4.941
600104 上汽集團	7/19/2010	11.608
600109 國金證券	7/19/2010	6.697
600111 北方稀土	7/19/2010	8.001
600150 中國船舶	7/19/2010	26.564
600518 康美藥業	7/19/2010	5.058
600519 貴州茅台	7/19/2010	92
600585 海螺水泥	7/19/2010	10.292
600637 東方明珠	7/19/2010	6.43
600795 國電電力	7/19/2010	2.73
600837 海通證券	7/19/2010	8.63
600887 伊利股份	7/19/2010	4.407
600893 中航動力	7/19/2010	11.527
600999 招商證券	7/19/2010	14.722
601006 大秦鐵路	7/19/2010	6.378
601088 中國神華	7/19/2010	19.843
601166 興業銀行	7/19/2010	8.08
601169 北京銀行	7/19/2010	6.643
601186 中國鐵建	7/19/2010	6.691
601288 農業銀行	7/19/2010	2.107
601318 中國平安	7/19/2010	21.753
601328 交通銀行	7/19/2010	4.581
601390 中國中鐵	7/19/2010	3.988
601398 工商銀行	7/19/2010	3.134
601601 中國太保	7/19/2010	19.687
601628 中國人壽	7/19/2010	21.226
601668 中國建築	7/19/2010	3.18
601688 華泰證券	7/19/2010	12.606
601766 中國中車	7/19/2010	4.805
601857 中國石油	7/19/2010	8.614
601988 中國銀行	7/19/2010	2.557
601989 中國重工	7/19/2010	4.261
601998 中信銀行	7/19/2010	4.598
600000 浦發銀行	7/16/2010	8.746
600010 包鋼股份	7/16/2010	1.515
600015 華夏銀行	7/16/2010	6.146
600016 民生銀行	7/16/2010	3.709
600018 上港集團	7/16/2010	3.22
600028 中國石化	7/16/2010	4.861
600030 中信證券	7/16/2010	10.084
600036 招商銀行	7/16/2010	10.887
600048 保利地產	7/16/2010	4.332
600050 中國聯通	7/16/2010	4.884
600104 上汽集團	7/16/2010	11.274
600109 國金證券	7/16/2010	6.496
600111 北方稀土	7/16/2010	7.611
600150 中國船舶	7/16/2010	26.04
600518 康美藥業	7/16/2010	4.976
600519 貴州茅台	7/16/2010	90.651
600585 海螺水泥	7/16/2010	10.08
600637 東方明珠	7/16/2010	6.111
600795 國電電力	7/16/2010	2.698
600837 海通證券	7/16/2010	8.397
600887 伊利股份	7/16/2010	4.294
600893 中航動力	7/16/2010	11.263
600999 招商證券	7/16/2010	14.344
601006 大秦鐵路	7/16/2010	6.317
601088 中國神華	7/16/2010	19.223
601166 興業銀行	7/16/2010	7.745
601169 北京銀行	7/16/2010	6.459
601186 中國鐵建	7/16/2010	6.645
601288 農業銀行	7/16/2010	2.092
601318 中國平安	7/16/2010	21.753
601328 交通銀行	7/16/2010	4.471
601390 中國中鐵	7/16/2010	3.942
601398 工商銀行	7/16/2010	3.104
601601 中國太保	7/16/2010	19.032
601628 中國人壽	7/16/2010	20.652
601668 中國建築	7/16/2010	3.128
601688 華泰證券	7/16/2010	11.866
601766 中國中車	7/16/2010	4.714
601857 中國石油	7/16/2010	8.556
601988 中國銀行	7/16/2010	2.535
601989 中國重工	7/16/2010	4.067
601998 中信銀行	7/16/2010	4.509
600000 浦發銀行	7/15/2010	8.715
600010 包鋼股份	7/15/2010	1.49
600015 華夏銀行	7/15/2010	6.103
600016 民生銀行	7/15/2010	3.723
600018 上港集團	7/15/2010	3.228
600028 中國石化	7/15/2010	4.923
600030 中信證券	7/15/2010	10.137
600036 招商銀行	7/15/2010	10.816
600048 保利地產	7/15/2010	4.32
600050 中國聯通	7/15/2010	4.95
600104 上汽集團	7/15/2010	11.274
600109 國金證券	7/15/2010	6.481
600111 北方稀土	7/15/2010	7.613
600150 中國船舶	7/15/2010	26.465
600518 康美藥業	7/15/2010	5.062
600519 貴州茅台	7/15/2010	89.31
600585 海螺水泥	7/15/2010	10.14
600637 東方明珠	7/15/2010	6.151
600795 國電電力	7/15/2010	2.714
600837 海通證券	7/15/2010	8.388
600887 伊利股份	7/15/2010	4.26
600893 中航動力	7/15/2010	11.561
600999 招商證券	7/15/2010	14.442
601006 大秦鐵路	7/15/2010	6.332
601088 中國神華	7/15/2010	19.196
601166 興業銀行	7/15/2010	7.783
601169 北京銀行	7/15/2010	6.499
601186 中國鐵建	7/15/2010	6.628
601288 農業銀行	7/15/2010	2.099
601318 中國平安	7/15/2010	21.753
601328 交通銀行	7/15/2010	4.493
601390 中國中鐵	7/15/2010	3.939
601398 工商銀行	7/15/2010	3.126
601601 中國太保	7/15/2010	19.05
601628 中國人壽	7/15/2010	20.689
601668 中國建築	7/15/2010	3.137
601688 華泰證券	7/15/2010	11.801
601766 中國中車	7/15/2010	4.705
601857 中國石油	7/15/2010	8.614
601988 中國銀行	7/15/2010	2.55
601989 中國重工	7/15/2010	4.515
601998 中信銀行	7/15/2010	4.501
600000 浦發銀行	7/14/2010	8.907
600010 包鋼股份	7/14/2010	1.515
600015 華夏銀行	7/14/2010	6.275
600016 民生銀行	7/14/2010	3.752
600018 上港集團	7/14/2010	3.304
600028 中國石化	7/14/2010	5.028
600030 中信證券	7/14/2010	10.445
600036 招商銀行	7/14/2010	11.039
600048 保利地產	7/14/2010	4.351
600050 中國聯通	7/14/2010	5.112
600104 上汽集團	7/14/2010	11.225
600109 國金證券	7/14/2010	6.702
600111 北方稀土	7/14/2010	7.89
600150 中國船舶	7/14/2010	26.819
600518 康美藥業	7/14/2010	5.058
600519 貴州茅台	7/14/2010	88.233
600585 海螺水泥	7/14/2010	10.304
600637 東方明珠	7/14/2010	6.141
600795 國電電力	7/14/2010	2.763
600837 海通證券	7/14/2010	8.574
600887 伊利股份	7/14/2010	4.337
600893 中航動力	7/14/2010	11.693
600999 招商證券	7/14/2010	14.666
601006 大秦鐵路	7/14/2010	6.378
601088 中國神華	7/14/2010	19.444
601166 興業銀行	7/14/2010	7.992
601169 北京銀行	7/14/2010	6.688
601186 中國鐵建	7/14/2010	6.69
601318 中國平安	7/14/2010	21.753
601328 交通銀行	7/14/2010	4.604
601390 中國中鐵	7/14/2010	3.966
601398 工商銀行	7/14/2010	3.179
601601 中國太保	7/14/2010	19.369
601628 中國人壽	7/14/2010	21.124
601668 中國建築	7/14/2010	3.189
601688 華泰證券	7/14/2010	12.162
601766 中國中車	7/14/2010	4.787
601857 中國石油	7/14/2010	8.723
601988 中國銀行	7/14/2010	2.609
601989 中國重工	7/14/2010	4.515
601998 中信銀行	7/14/2010	4.702
600000 浦發銀行	7/13/2010	8.759
600010 包鋼股份	7/13/2010	1.505
600015 華夏銀行	7/13/2010	6.297
600016 民生銀行	7/13/2010	3.728
600018 上港集團	7/13/2010	3.262
600028 中國石化	7/13/2010	4.948
600030 中信證券	7/13/2010	10.366
600036 招商銀行	7/13/2010	10.959
600048 保利地產	7/13/2010	4.359
600050 中國聯通	7/13/2010	5.131
600104 上汽集團	7/13/2010	11.111
600109 國金證券	7/13/2010	6.613
600111 北方稀土	7/13/2010	7.83
600150 中國船舶	7/13/2010	26.446
600518 康美藥業	7/13/2010	5.029
600519 貴州茅台	7/13/2010	87.765
600585 海螺水泥	7/13/2010	9.946
600637 東方明珠	7/13/2010	5.952
600795 國電電力	7/13/2010	2.755
600837 海通證券	7/13/2010	8.509
600887 伊利股份	7/13/2010	4.408
600893 中航動力	7/13/2010	11.84
600999 招商證券	7/13/2010	14.498
601006 大秦鐵路	7/13/2010	6.347
601088 中國神華	7/13/2010	19.285
601166 興業銀行	7/13/2010	7.828
601169 北京銀行	7/13/2010	6.604
601186 中國鐵建	7/13/2010	6.61
601318 中國平安	7/13/2010	21.753
601328 交通銀行	7/13/2010	4.552
601390 中國中鐵	7/13/2010	3.902
601398 工商銀行	7/13/2010	3.179
601601 中國太保	7/13/2010	19.714
601628 中國人壽	7/13/2010	21.318
601668 中國建築	7/13/2010	3.172
601688 華泰證券	7/13/2010	11.977
601766 中國中車	7/13/2010	4.578
601857 中國石油	7/13/2010	8.681
601988 中國銀行	7/13/2010	2.594
601989 中國重工	7/13/2010	4.515
601998 中信銀行	7/13/2010	4.638
600000 浦發銀行	7/12/2010	8.919
600010 包鋼股份	7/12/2010	1.545
600015 華夏銀行	7/12/2010	6.292
600016 民生銀行	7/12/2010	3.757
600018 上港集團	7/12/2010	3.33
600028 中國石化	7/12/2010	5.047
600030 中信證券	7/12/2010	10.63
600036 招商銀行	7/12/2010	11.095
600048 保利地產	7/12/2010	4.555
600050 中國聯通	7/12/2010	5.159
600104 上汽集團	7/12/2010	11.119
600109 國金證券	7/12/2010	6.79
600111 北方稀土	7/12/2010	7.986
600150 中國船舶	7/12/2010	27.173
600518 康美藥業	7/12/2010	5.062
600519 貴州茅台	7/12/2010	88.551
600585 海螺水泥	7/12/2010	10.274
600637 東方明珠	7/12/2010	6.071
600795 國電電力	7/12/2010	2.714
600837 海通證券	7/12/2010	8.751
600887 伊利股份	7/12/2010	4.396
600893 中航動力	7/12/2010	11.757
600999 招商證券	7/12/2010	14.863
601006 大秦鐵路	7/12/2010	6.517
601088 中國神華	7/12/2010	19.728
601166 興業銀行	7/12/2010	7.957
601169 北京銀行	7/12/2010	6.703
601186 中國鐵建	7/12/2010	6.699
601318 中國平安	7/12/2010	21.753
601328 交通銀行	7/12/2010	4.611
601390 中國中鐵	7/12/2010	3.957
601398 工商銀行	7/12/2010	3.216
